99,5,10
4700.8892286345,-30219.0173314071,-11538.0875630589,4659.31145903228,26885.4252429615,24,86,56,11,87,77,4,30,21,52
-20367.9194392227,-46945.9053695363,8298.63827476739,-7427.11581288122,-33274.6454505278,16,39,58,63,71,78,59,14,77,66
24469.2807074156,24407.4260367462,-24819.3877527687,14444.2781431336,36198.0478702072,62,34,44,18,29,94,50,87,19,31
-31104.4984967455,2.24355902008392,-20955.9335723021,14761.7630172684,48987.2153631504,31,47,86,5,30,56,43,60,0,80
18677.5433365315,-2007.78588539395,11709.0884393223,17901.6754093202,1442.34565057045,34,65,25,19,87,50,57,49,75,18
-31648.884426273,40472.2238067363,-23471.9090189971,13578.6710514084,38428.1023126955,43,31,90,33,3,47,38,61,49,35
-13151.5403509664,10986.6648422558,32437.6266688835,44517.4113109401,8802.60553084975,57,49,36,50,38,68,4,87,37,83
12561.856072969,11766.6389588455,48266.339972195,-29106.5077573977,-34524.7651343955,72,59,13,91,67,97,42,74,28,64
28022.7435151377,35944.2305646212,23024.8792267598,20928.1702710545,-30013.7177142548,83,22,76,75,13,70,72,4,32,59
-41887.4231134215,30548.9424529686,-15612.2995885017,-26376.9423006203,-9304.51628610932,88,84,43,97,54,47,90,74,92,61
42938.597096873,7672.15156146851,8406.9333278452,-38060.3752202694,24870.5718215691,64,18,52,28,67,41,82,27,91,26
27571.2678608402,-31707.7530585086,-39223.0984756257,10730.3940685635,32558.3815786156,0,45,94,81,56,19,30,86,2,34
-1320.83675968277,-26006.7989431283,40630.8150649733,-4986.2303034104,28996.3029944531,77,65,51,24,14,55,53,91,42,37
-6414.14114190809,38651.1933076101,37965.3724481905,-4127.45063511321,-18147.5754601008,72,68,7,27,91,8,97,59,28,83
-5321.62505701937,-47132.5847535894,31776.0559370642,16194.4751905652,3406.41273707264,77,65,12,55,24,57,89,36,93,1
-19365.0527983443,-1009.86114877761,-23927.2000944535,27028.551480366,-41004.9321229419,48,46,73,32,71,20,58,75,76,74
850.865538112703,-33207.2854317743,9435.62506643309,-14978.1986558895,-38829.4255806797,1,59,39,58,66,74,71,97,32,78
1077.15641721096,47868.0649641159,-47748.7407259768,16200.9598359135,-36370.7451061701,73,61,75,88,20,76,22,15,46,90
31762.7708322262,21269.4471678914,-7474.06797858651,-8384.14100302035,17865.2304800188,34,62,2,44,10,64,70,82,27,28
29483.1416883453,47.1624154843012,-18728.1113179384,34192.9152691309,-482.298091033939,25,34,50,4,20,75,22,71,46,2
14431.8130193692,-2891.16254580607,-33851.525568825,33291.6819075216,-31028.959398242,46,71,15,19,75,76,22,96,32,73
-12139.0617339732,-44038.1132420361,-32123.3813247632,-24355.9007770853,-499.417500977914,40,39,78,92,63,0,86,56,81,80
31158.0458282477,18197.1904149063,-7711.43108999155,11346.0736812875,-35239.1778023311,76,75,8,95,74,32,20,19,34,71
3282.55887994549,-45756.8862499258,-40577.0661112265,8224.91645272271,-44502.5853093812,58,96,71,46,39,69,20,66,15,16
-14927.2896423117,-42855.4535399358,9852.36687567411,4073.93371244097,35071.2674289007,77,0,56,12,80,60,14,86,55,51
43900.1561999887,2164.98424642837,-2907.5743641666,36994.1032358007,6055.95273548848,19,34,4,50,87,83,18,2,22,94
37594.2811492984,-40326.9974219133,19594.9313301608,-23522.097352437,42960.8866756663,41,52,65,12,53,10,0,45,77,24
5015.63428984222,31814.8553859625,19988.7849928292,-18192.5924518941,19666.7200555228,28,91,67,18,54,64,33,13,43,52
12247.5086001227,31754.7092079286,13853.0758271838,-38078.5458945809,8279.096517584,27,67,64,91,10,18,54,79,42,70
8704.47045314168,22243.9592366842,-46639.616393357,43982.9470344921,31539.7211477421,94,2,50,19,61,62,49,34,5,44
-29225.7707266972,-35013.4557522033,-43119.3900881949,14555.1874972524,37901.3904597178,56,3,86,85,0,47,80,24,11,21
-19875.3669720509,15960.5252908307,-18040.0264819504,-2053.67750511122,48891.1616079589,3,43,5,86,47,33,2,35,52,56
-2907.66514824094,1859.49425105382,3086.42806941265,13931.6961040108,-49947.7624643055,76,97,74,48,59,75,71,15,22,66
-26951.1839788442,47297.4554763863,15444.5707757066,4471.61105267629,36543.8591013025,35,43,5,27,54,31,38,68,90,49
34430.8792695389,14899.1492712356,-9238.08029588474,14731.1480293128,11256.6469483999,18,25,19,2,4,62,50,44,87,83
-30523.5710432951,30033.0575352402,31998.1222781941,4388.5933999639,48995.0205708831,33,43,60,27,31,54,38,5,36,3
-27407.8219027601,-4620.22912730805,21835.8943205884,22104.6620579811,2768.00693384423,57,37,6,60,49,55,77,4,47,14
-32929.1952852141,-6760.84962165383,46864.9330231094,2249.53057771021,-2047.66147897812,55,36,77,51,57,12,60,6,14,13
-27233.5702183446,32531.3795402046,3133.39065656745,49370.4624120852,30134.7605521952,49,50,6,90,5,33,68,57,47,3
-6430.13158961009,-41653.0185141086,-17485.431817944,-28132.3367600366,-27215.7064293958,78,21,16,92,58,1,40,66,63,23
-18889.7713349587,-36682.8992392838,-39437.0796670978,-39420.1726749772,-190.570880361032,21,78,92,39,63,86,69,80,81,56
42337.9642103244,-32661.1386880994,11095.8658746201,-39030.2535476806,40085.2488532005,26,52,10,45,67,65,0,12,42,64
-6979.2608670416,-10906.2197676264,27880.2241824092,-43640.8629024894,7466.12191301877,67,51,77,52,91,12,28,27,92,37
-31518.3679875864,33137.974283907,-7654.70810372617,-9542.00041423742,34517.8185054037,31,5,33,54,35,47,3,9,27,90
40488.0968679893,30336.439160244,-40917.6714212561,-5162.70879335047,23864.0291995402,62,2,18,82,34,29,70,19,10,25
47974.8378356085,-43952.8820830106,-23352.8509220928,-13418.3823161829,8598.70358264758,81,11,0,82,41,26,96,92,21,95
-6113.00268738968,-10074.2229386424,-34634.3282408693,26350.4640848813,-25326.5474014025,20,15,71,73,48,85,58,75,23,19
-38888.0776559401,2687.58305082959,-21899.4697466129,12789.6379614169,16641.6217319468,3,90,86,31,5,43,80,36,30,60
-24193.5304087933,-8320.05320692131,-5991.48609982791,27198.0385554245,-41651.7186397377,15,32,71,46,97,58,84,74,75,20
-9128.0153887448,15685.9890973707,2714.27417606522,43285.357027882,12595.9785171583,50,6,38,57,36,4,87,68,19,90
9489.60740086143,12797.3359190104,-4257.5634312326,47274.0854003014,16094.4557947342,49,19,87,25,4,34,6,38,57,94
-23778.8252219155,-20801.5920038285,37537.1598604185,-30797.1650572225,22975.1855317221,42,77,12,55,37,67,24,80,52,60
10284.3089382083,-6834.88297512798,1805.21083611042,-36112.5797170845,39075.2116325322,10,67,86,41,42,26,27,18,0,28
21121.5780433683,-48451.2874363981,44362.2624548388,19626.6337082995,48230.3222883606,12,65,26,14,24,87,77,0,41,57
-27825.326598276,48406.3724379154,13770.9098072174,-40617.9973225134,26902.9085335896,43,27,33,28,9,35,67,31,13,5
-38258.2349144194,-33283.1590085344,45769.3939841583,2540.44038593357,8144.64878753978,37,77,14,51,36,12,60,24,80,57
-20332.4126781673,-39378.3655071336,-25929.296451984,3034.42183928634,42831.3062314188,30,86,0,24,3,80,11,21,47,31
-18122.1698074118,-12759.0259944463,17612.2303863752,36113.9811393332,8009.03657584416,36,6,49,60,4,14,50,77,37,87
-7583.32402861927,-30188.1597457025,-21093.5428325523,-1514.66664478981,-48301.7061662739,23,71,66,16,39,1,74,48,15,32
785.828466111816,-1031.23619839761,17180.8165414215,-10654.3638784734,-37914.0428901442,74,97,32,72,16,66,7,75,76,71
-41448.4202909956,-16050.6586609242,19514.0499551737,17143.1139674026,36271.071869967,36,24,80,57,55,3,77,47,37,86
-23751.7765301667,45163.0464777727,-43200.7231529989,24125.7943454207,-1570.34887878975,90,73,17,88,5,47,29,49,68,43
30101.4622769739,42033.2039836564,-24520.9843402995,2005.24673903868,34485.5674576263,2,44,18,34,70,29,27,31,82,5
-47077.9722437854,-44732.3002319207,-27595.9969175781,-15228.7328722475,-29059.4915979065,39,1,21,58,40,78,80,23,92,16
42885.4139478045,23785.8095516997,16783.2727013717,-35000.2746168317,5229.1341538775,10,28,79,70,18,67,27,91,82,34
23033.0862855453,-23088.0573601444,34439.2156527204,8609.20672314619,12988.3385064421,12,4,77,14,87,91,53,93,89,26
-1139.10261964209,-7716.43849911921,-15553.7588698958,-23785.4682272193,-46800.8984237433,74,58,69,59,16,97,92,39,95,32
7852.50610234389,4787.09012148447,28051.9652731358,-45554.5907721762,11471.3419117141,42,28,91,27,52,10,64,51,7,12
-26271.6420228479,44273.6984276934,17533.2065747,25493.3267231179,-13758.8537726947,13,49,6,90,36,38,97,84,33,75
-4115.11718200689,-8225.58956833378,-49328.4685681523,-25721.4642179038,-45046.7420957939,66,58,92,39,74,23,95,78,46,40
46308.8539286913,48305.2466469856,10217.0487581795,-5759.76869980567,-1043.00108226782,79,64,18,83,8,34,28,27,62,22
4680.5718738968,-19854.5051287935,-11322.8805479015,18779.6085120107,-30748.9603937925,46,58,20,32,48,15,98,74,75,76
2113.58308040015,20109.8755900926,41599.1244131425,-14077.1789598139,-37691.6252454055,7,13,59,97,74,8,32,91,37,76
-26840.5613291476,16633.8851584426,-49884.8942870893,23634.0074301202,-29450.582909232,15,46,61,17,90,20,88,48,47,75
-1110.22560798331,3912.64650428567,-3755.08407576713,-10529.2524721237,-35348.508938511,97,59,66,32,75,71,16,76,92,84
12406.008817369,19810.5520180308,-7565.09601846248,18341.5866967978,-31092.7825527386,76,22,32,74,20,8,71,97,15,4
17913.5540865748,16652.7913402587,-3908.3633971036,20404.7430334266,-45734.7589088857,75,22,32,8,74,20,71,59,15,97
-10448.4784331407,-32186.7545599662,27015.9728608609,-5769.45866166292,13519.7916859882,12,14,24,51,55,65,37,42,36,0
-13256.3351455523,-37198.5600279827,-17752.8192813221,-48042.2376446681,-21813.314411957,39,40,21,92,66,16,63,1,69,58
48798.2003161633,49908.0394761361,28473.9294760742,-16914.2119785929,3859.66780453404,70,64,28,27,18,91,83,10,8,34
-46226.1133760448,-32887.8933643568,-2864.28462893884,-7569.05031668625,19516.3039444332,24,60,86,56,47,77,55,30,21,51
38516.8008202475,-46739.9179469472,-46423.7266730882,-22972.9576567935,-88.3986517410522,45,11,21,82,96,92,39,40,0,23
41328.6827639239,6119.97927096601,-32412.5584316469,-30294.6201904544,3580.10557511132,18,44,10,92,95,34,64,45,81,62
29618.3873585212,38186.650045181,22175.8033391103,32172.118496131,-5481.68347039577,8,70,4,34,25,75,50,22,49,13
-40128.7721344426,16917.5304534394,-2651.40070346797,-7007.85906167336,-37606.772240193,97,9,74,88,48,32,15,59,66,68
-23812.8816129284,-30956.6732820046,-34727.8799561768,38777.0954256354,-964.270653198182,46,30,47,71,15,48,20,57,0,56
-16464.3160037203,-13108.3453936105,-15887.5392950891,-10881.7004538837,35299.8155340816,56,0,31,3,47,80,52,24,30,43
17972.7951377338,-3927.40627395885,10738.9213768347,26911.4387388296,37392.7405861733,4,50,34,65,0,25,49,94,2,57
-36344.686264463,48163.795097075,-30825.4744538202,-10320.8482986383,-22970.5667707302,9,61,84,90,17,73,97,68,74,43
22122.749858174,-34359.5047773437,23842.6839976942,30851.4095887345,-29153.8641248686,93,98,71,14,4,65,16,32,59,57
-39323.8138392759,35552.2805845911,-25715.0401681831,25507.7099007084,6497.95707382011,61,5,47,38,88,73,43,49,68,9
15375.734866856,14476.4536870088,41742.4342049382,-12260.4455164897,14031.1825162758,27,67,28,65,64,13,12,4,42,79
-582.60633607299,-12372.7789721168,-23093.8413313982,-28398.1084038606,-8297.1048357114,39,21,78,40,66,74,69,82,86,16
27905.1723231275,-30907.6304763697,26550.0016621438,29040.7217966913,-29402.4484467757,89,98,71,4,65,14,16,32,59,25
21503.7078400694,-7174.7007020614,-31133.8023208509,44930.3911849797,44793.3121293169,29,11,2,50,87,19,25,0,34,49
40372.0560556316,-1797.79389681437,-21250.1826933869,-17243.4565924795,-41792.8792902274,22,66,74,82,76,75,96,69,92,59
39092.2504330789,-37938.8386702838,-40888.6536313465,17126.437045174,-39429.0573418279,23,20,71,95,58,46,81,45,19,98
-16583.6947262504,8950.7484695059,7620.9380663007,-6135.50174130444,-35795.8878096002,74,59,84,32,66,48,72,75,16,76
