10000,2,10
0.116332096224402,0.0101795572933461,2956,7298,9960,5988,329,8108,2336,4263,659,856
0.646220067892793,0.0859147851847423,6713,6082,1835,8624,7820,8033,2936,3591,9249,2949
0.108411089785024,0.329467204596988,9978,4750,9511,4700,4137,8314,3539,584,9712,8189
0.983496924216579,0.30083015428414,4352,5204,2614,2006,5512,1621,750,5888,5838,5483
0.248344038446042,0.506571160327654,5259,1821,2844,8154,4368,9930,5786,19,6430,993
0.606355720132135,0.386605295004411,7960,4274,4416,8738,1605,5741,4366,4854,2302,5388
0.816695272780671,0.937296385592923,7378,7487,8951,1153,2209,8972,5755,1967,5635,3288
0.830054212606881,0.159541227572663,9666,2445,1627,4383,7136,9063,4082,4812,5125,9234
0.489039332451187,0.779709931012603,5016,9905,8878,6145,3328,9104,4731,8272,7162,1748
0.76072825611808,0.177462276185731,7948,3058,9359,8964,7215,7099,7030,9576,4566,5737
0.915107935348786,0.805293492811886,3489,8725,1668,5215,2617,4213,8727,2394,7492,6999
0.900974956264358,0.562383811081336,4790,5795,1481,5515,2927,662,3385,5934,7907,4496
0.214237510073561,0.470074765555492,5514,5714,4591,3464,6910,424,649,9516,8174,8187
0.547061105978206,0.35961164119398,2847,6958,1235,6399,3296,5503,3272,1562,1581,4793
0.78470948099561,0.371774411004676,2895,8230,7744,8091,711,6268,7384,7617,9877,4343
0.194441094252232,0.382872535051112,5794,4806,219,7578,7280,307,2605,2575,2984,8563
0.746889151997501,0.256306730868091,7886,3507,6291,1992,7197,5693,9726,4414,7998,6554
0.475558224441359,0.972037906953203,8990,7766,5782,2724,7477,8419,742,5541,4026,9655
0.583258581227704,0.660564523740152,1815,1702,7118,2105,4310,8976,800,8317,1464,4587
0.260548081851841,0.505286560269733,7512,993,2844,6430,7094,5359,4368,6000,7520,2527
0.0848224596308363,0.198020730719715,8405,8104,3447,2403,6389,5088,9397,8389,4029,6795
0.298132851184017,0.104384167443236,188,8619,7196,2242,9721,5415,2516,5291,8616,4437
0.91712935887688,0.888413346244056,7605,7006,5131,8655,3520,9206,6501,9944,1302,4559
0.470518192745995,0.362959966336052,826,1414,8285,5870,1086,7910,9005,8373,2639,6015
0.269467553234544,0.453713606901237,247,9087,7626,6897,5097,5873,4843,2080,4385,8544
0.76297047694478,0.0647936415783419,7951,9068,5955,6345,198,1402,5595,3681,5432,5548
0.772172105182967,0.850762129905981,3854,4163,4692,2641,4252,7679,604,6787,9213,4644
0.0212996241096677,0.27943298041249,8167,3774,6882,5963,3141,155,569,2705,8534,2650
0.879986192497539,0.911919617937373,3592,4719,717,4968,394,3897,7071,3392,1501,5686
0.798170184137338,0.0597701738011598,2886,2424,144,2887,1840,421,6001,4931,2155,5382
0.324165238549624,0.615966324872765,6935,9048,1497,1070,2954,1162,3194,7053,6084,1030
0.669044416639185,0.563943232899573,8558,3518,9996,7832,6504,1299,9107,2933,3673,5169
0.29629386335108,0.668269816580461,8968,2687,6069,3091,8492,6353,1251,8570,2567,2103
0.92995204367677,0.335442969200535,573,7530,9694,9595,7880,9468,4069,6718,8895,2451
0.281960434914488,0.0377942764613848,8568,6712,5247,9146,2399,6767,8126,488,7519,5396
0.168879971344252,0.285785219292139,9651,2401,5374,6297,8631,6675,9999,1654,5832,3841
0.745166604030062,0.931249052120084,7639,5932,2728,4888,2277,9315,6283,3788,2869,5404
0.477134351507709,0.799851727135939,720,3475,9800,9662,7025,6745,7841,9905,2770,8392
0.653444541099485,0.331074735997235,4135,2152,8551,9667,3615,4835,8841,4192,6123,6262
0.966575933053896,0.737419509953164,4745,2695,5847,2321,178,331,2070,7715,745,5198
0.313027488227721,0.567439883879176,5206,9458,8119,3748,806,3945,6101,5895,9057,1948
0.0764394578120781,0.0160636671491574,7132,7579,4802,7989,856,4711,8109,8663,7426,3357
0.791415146963651,0.425514554937692,8458,3962,7202,2440,4563,6441,8181,9724,8390,8402
0.365383979290258,0.0293784350191676,8717,5163,7692,6738,8732,1124,5463,7705,6716,813
0.585099389225412,0.78417666074833,2075,4189,1438,2982,814,1628,362,9440,9350,4760
0.183336706183362,0.980814838363703,2986,1077,4226,9825,754,3147,4481,1362,1960,8403
0.0769189422460057,0.689944192745695,9053,1959,8778,3872,6865,8991,4630,5017,7567,5916
0.153662766530705,0.779685378040724,9499,9693,9345,6720,1784,8220,7245,9554,8749,7585
0.826875990170966,0.597978510089888,2643,6439,1731,9361,7589,3227,4773,5732,7953,6939
0.300956742633309,0.284609461712204,9537,589,6267,7120,6556,7970,9425,5080,2232,7060
0.383884490005655,0.746254817052245,1430,6164,8571,112,244,7010,7037,9466,1199,4447
0.650748947230908,0.693874247720603,4225,7345,1947,3112,4607,6596,4462,8758,9147,59
0.817370524039485,0.442523147513293,8140,5135,7824,6203,6652,8860,1574,5698,229,8211
0.766266219369973,0.419128308148907,493,6570,7173,6012,4299,8853,2309,8458,3940,260
0.374175557582085,0.150771375419779,6956,3937,3365,1531,2481,4798,6334,68,5715,6994
0.18986247780247,0.540292024958021,6263,8040,6904,1473,7668,2296,7771,4809,881,9278
0.646501755218381,0.196360266362043,9958,3694,9585,1392,3939,4086,3102,347,9527,3985
0.00360530450734453,0.749182671596323,3268,2521,2662,8816,183,3004,5144,311,5652,1026
0.282887905349612,0.715660247509676,1926,8321,9077,4572,9580,1331,7708,3356,6174,8313
0.638600594751137,0.704497043452544,4607,8737,8758,2878,7345,4177,7144,3112,4225,51
0.592074579603645,0.736287353134735,3095,2059,5662,1016,896,1171,5578,6686,2009,8535
0.325289204685754,0.656687144816026,4876,5585,7645,980,9254,1719,4565,3536,8452,3923
0.988951251221728,0.891096146885089,6957,8659,2721,5146,774,242,2260,2377,6179,6543
0.123235846277873,0.491079509911995,7185,407,974,3504,2040,464,6144,7488,7588,2600
0.73587698636635,0.341777207792887,9374,3140,5651,2582,4991,9255,2940,6310,8404,9230
0.156617020109506,0.96270873757886,650,3856,7020,8432,1370,5627,8403,3017,4481,3042
0.434647411424697,0.124944320968716,724,8450,7511,3624,828,2354,3119,6755,5894,4152
0.832243218102738,0.208612260908165,4690,8468,1665,4841,2702,8486,9449,5408,4544,8142
0.359909561454824,0.154970171141313,1531,3937,934,6956,186,9809,54,6334,6994,195
0.0762380475474331,0.807604865577157,3498,5218,4176,6685,9618,7691,1194,8213,9316,892
0.556925545740794,0.0673665741623887,3104,9728,9603,4293,9899,4139,2514,1516,7798,5297
0.273930224222276,0.490603177705487,7520,6000,6430,993,344,8608,3512,19,7512,7094
