10,20,9
0.221694546768398,0.199834124667075,0.174155244434031,0.696714852649722,0.381610875988882,0.26072735120432,0.138120403050086,0.279828920000213,0.498104487122709,0.93800200691963,0.527433962776634,0.0954465235496006,0.593420567787491,0.0843704710451489,0.601398755252809,0.298964163457197,0.524106009617363,0.343005811970325,0.278267020151879,0.175239442394595,3,1,6,8,4,2,9,5,7
0.218994117711834,0.607339921764212,0.72861066056631,0.776992905706029,0.567684997801487,0.0227986706409334,0.507798955352603,0.447007309334704,0.487430654415445,0.1396892785475,0.724991961357239,0.0355905633801477,0.585181638478593,0.972089161712842,0.789620465123038,0.256109781061838,0.120199512647135,0.216471396182541,0.339757164151065,0.19320231176039,6,0,9,4,3,2,7,8,5
0.5222324430255,0.543044983654388,0.534291049941029,0.501903419153744,0.887860955311228,0.424084818805879,0.85665647689169,0.587571263995313,0.229468774748017,0.393900144851003,0.607415791144935,0.886235111325751,0.667681764184503,0.0314599355591159,0.799185035044316,0.886563794411547,0.177794091822279,0.786200627030544,0.287349609515076,0.616421331646761,6,5,4,3,0,1,9,8,7
0.433422713487762,0.162324692032503,0.253064287751413,0.425496828002627,0.842949288995289,0.341064968909229,0.384313617882614,0.877634138414522,0.0855522324090572,0.980562829715054,0.588366445795251,0.246941365057497,0.648027115055705,0.835404550444859,0.049564765578211,0.446800862782801,0.706107594508614,0.723089959545472,0.170903235249478,0.269010607873387,4,0,6,1,2,9,8,5,7
0.741303988298553,0.00565306812684552,0.917056748285585,0.611237130774301,0.89879855583219,0.541353933307704,0.695690926828769,0.469100520229019,0.0673833136089066,0.644794025985376,0.433434840033058,0.00891505625333699,0.433369067338592,0.835713348170861,0.283198633840946,0.815987253296207,0.831359756387049,0.278838904787457,0.399263314281429,0.559677931615908,6,3,1,0,9,2,8,5,7
0.0704496323284114,0.771485147165409,0.758194529715416,0.855771891361736,0.939003091446555,0.926169082583073,0.627904177790549,0.437418475701721,0.888390934804578,0.896409779453934,0.244172893507025,0.814920271448039,0.139758759099258,0.049857501345593,0.653456823979965,0.0983373017446377,0.034833820567729,0.58243142870448,0.697649568457898,0.944783991754306,2,0,6,1,8,4,3,7,9
0.847333436397182,0.76478755625534,0.887030732228013,0.670797108980223,0.815435155938747,0.29849944705924,0.450388154351925,0.746184939974845,0.23316768566966,0.482230405436799,0.428960353778007,0.140499436548767,0.751929507975084,0.54588620889083,0.489655345328471,0.859593453475272,0.757838710385933,0.42100578136828,0.203676437129015,0.714471635748948,4,9,2,3,1,0,8,5,7
0.679880234557907,0.421069352361882,0.0687981711037167,0.523592044711161,0.00135782878603108,0.338084793851282,0.473617942098884,0.467910465807746,0.861595759984367,0.0140930751890233,0.0101774555217771,0.879866440284003,0.241786793587219,0.943169839655479,0.972852237010803,0.0276290081611751,0.957112178001164,0.0920687067543677,0.66632648848951,0.679219655394007,9,1,0,8,6,4,2,5,3
0.13665152189858,0.0568131809736324,0.18352819552784,0.298815410107022,0.00309069755746516,0.85948010720679,0.949706353503532,0.860827351057875,0.711735093007919,0.622880344434795,0.60882144904436,0.0953767860905247,0.650459322478062,0.321473069869989,0.748489909977082,0.899156434256364,0.342870514996848,0.0240273250067485,0.443066089408273,0.959380581307086,0,2,9,4,6,1,3,7,5
0.858402188578687,0.585746995234228,0.737072654586589,0.703969078651195,0.0874688163187515,0.340478310765433,0.0834975617893309,0.466512012381487,0.872812993042854,0.231095363111135,0.957975188197358,0.35256010124864,0.857374060834467,0.806466803793334,0.567841149738807,0.899935500526176,0.638243709424706,0.491145804011365,0.433295265575696,0.775334311958986,6,1,4,0,2,8,7,3,5
