10,2,9
-4.0245959500059,-3.58113661372785,1,5,6,8,9,2,3,7,4
-2.21501781132952,-0.78238717373725,5,0,8,2,9,3,6,7,4
0.468815192049838,4.15735525189067,8,9,7,4,3,5,1,0,6
4.57506835434298,2.92207329559554,7,4,9,2,8,6,1,5,0
4.64888535199277,4.59492426392903,7,3,9,2,8,5,1,6,0
-3.42386918322452,1.55740699156587,1,8,2,0,9,3,7,4,6
4.70592781760616,-4.6428832142581,9,3,1,7,0,4,2,8,5
4.57166948242946,3.49129305868777,3,4,9,2,8,1,6,5,0
-0.146243512771588,4.33993247757551,2,9,5,7,4,3,1,0,6
3.002804688888,1.78735154857773,3,7,4,2,8,1,5,6,0
