20,2,10
0.959291425205444,0.285839018820374,19,5,7,17,13,18,14,16,15,1
0.547215529963803,0.757200229110721,18,16,8,4,7,11,2,12,9,14
0.138624442828679,0.753729094278495,8,11,4,12,3,1,18,14,17,15
0.149294005559057,0.380445846975357,12,11,4,15,10,14,6,2,8,18
0.257508254123736,0.567821640725221,11,12,8,3,2,18,14,1,17,15
0.840717255983663,0.0758542895630636,19,13,0,17,14,7,10,15,18,6
0.254282178971531,0.0539501186666071,10,15,3,14,13,12,17,4,11,18
0.814284826068816,0.530797553008973,16,18,0,17,1,19,14,9,5,13
0.243524968724989,0.779167230102011,2,4,11,1,12,18,3,14,17,16
0.929263623187228,0.934010684229183,16,7,1,18,0,8,17,14,4,19
0.349983765984809,0.12990620847373,15,6,14,13,17,3,12,18,4,11
0.196595250431208,0.568823660872193,4,12,2,3,8,18,14,1,15,10
0.251083857976031,0.469390641058206,4,11,3,14,18,2,8,15,10,17
0.616044676146639,0.0119020695012414,5,10,17,15,19,14,6,0,18,7
0.473288848902729,0.337122644398882,17,18,15,10,12,4,3,13,6,11
0.351659507062997,0.162182308193243,10,6,14,17,3,13,12,4,18,11
0.830828627896291,0.794284540683907,9,7,1,18,0,17,14,8,4,19
0.585264091152724,0.311215042044805,14,18,15,10,13,7,5,19,12,0
0.54972360829114,0.528533135506213,14,17,1,7,4,12,11,16,8,15
0.91719366382981,0.165648729499781,5,0,13,17,7,14,18,15,10,16
