100,3,10
0.607726966322105,0.289484866389565,0.683307915305935,29,52,44,89,35,5,73,75,84,27
0.948002359333351,0.0683708974452039,0.608559478411928,27,5,26,89,81,4,15,39,29,44
0.0596416235853658,0.0849707455669264,0.219655934781161,58,3,14,68,9,34,13,96,78,8
0.268712345242794,0.068339468134002,0.406279942301345,68,9,58,99,2,14,57,96,75,98
0.986680043980283,0.409816499150502,0.62990794476248,49,48,23,86,81,21,95,55,91,66
0.772206732094026,0.123381382309381,0.555307624725453,27,1,89,29,44,99,0,81,75,52
0.475354299957795,0.443016592662236,0.127579062038263,80,8,38,47,36,41,96,25,30,14
0.680899555553953,0.8989397369643,0.169198331655614,67,90,24,59,61,50,11,62,41,20
0.416934754931422,0.353639001785661,0.000999418116753414,6,80,14,38,96,13,41,47,78,30
0.380149202893181,0.120178119552528,0.418162471197123,3,68,99,96,75,14,58,57,52,47
0.213270389075209,0.569111025443708,0.488485678876445,46,79,92,18,34,42,54,31,71,30
0.382937989134143,0.875032726365492,0.15986884315247,59,62,45,61,83,41,30,67,7,90
0.0296677515101038,0.348574977103892,0.666838577223759,92,40,57,64,79,58,98,73,10,46
0.472321065084073,0.0419210049087696,0.0179203690512555,14,96,8,38,6,9,53,3,99,88
0.333372686843787,0.142339719388392,0.119675356519242,13,96,8,2,9,3,6,80,99,47
0.975844804109989,0.0765928348764171,0.952125308877993,26,27,55,1,89,44,66,5,32,4
0.555443538619757,0.740526589300887,0.975853970932192,19,22,74,84,97,77,82,93,51,71
0.846303637783572,0.456525127319,0.0309145386684058,76,38,50,87,20,88,86,95,81,72
0.408063494401911,0.668249315315529,0.493881843753437,31,71,42,10,79,30,36,62,35,25
0.462018163773892,0.699246075603127,0.86272212813883,74,97,16,22,93,84,71,82,51,35
0.826306720846432,0.571357212390758,0.24287616629311,50,95,87,86,72,28,17,48,76,38
0.991203199868745,0.628693341954442,0.834270163718799,56,66,32,91,23,55,4,49,43,77
0.523947649263609,0.877763925090051,0.813591192402868,82,85,19,74,93,16,77,31,97,71
0.925436889631448,0.662351739628039,0.628973104075631,91,56,49,21,48,60,28,4,95,86
0.739021861521925,0.875413611874801,0.00223819856083329,90,7,67,50,41,59,61,11,20,17
0.567430056171921,0.467517018838227,0.379723939726934,36,47,72,6,95,18,31,48,96,29
