50,3,10
0.368916546063895,0.968649330231094,0.607389213768347,35,16,14,28,23,18,46,31,42,17
0.460725937260412,0.531333906565674,0.191745255461798,38,22,13,39,8,33,5,40,47,21
0.98163795097075,0.32514568182056,0.738426839976942,26,48,25,49,20,4,27,29,41,11
0.156404952226563,0.105629203329022,0.242849598318169,7,24,8,36,9,10,44,43,38,13
0.855522805845911,0.610958658746201,0.917424342049382,27,20,37,46,2,41,17,11,23,31
0.644764536870088,0.778802241824093,0.269061586686018,40,1,39,22,23,46,14,17,38,28
0.376272210278832,0.423452918962738,0.765500016621438,15,11,47,37,34,29,31,12,41,13
0.190923695236303,0.0908232857874395,0.188661976791491,3,24,8,9,36,10,38,44,13,43
0.428252992979386,0.266471490779072,0.287498173066131,38,9,13,1,45,21,7,3,47,39
0.482022061031856,0.153656717591307,0.0911134636865349,8,7,21,38,3,19,1,39,45,13
0.120611613297162,0.281005302533871,0.576209380663007,34,43,24,12,15,36,44,47,6,13
0.589507484695059,0.440085139001721,0.683363243294653,29,37,17,49,6,47,23,41,46,45
0.226187679752676,0.527142741760652,0.546593114590323,15,34,43,47,13,10,6,33,42,30
0.384619124369411,0.457424365687674,0.425728841871188,47,38,12,8,1,15,34,33,43,39
0.582986382747674,0.875371598604185,0.644442781431336,46,35,23,0,17,16,31,27,5,11
0.251806122472313,0.518052108361104,0.647617630172684,12,34,47,6,43,13,10,31,42,11
0.290440664276979,0.943622624548388,0.679016754093202,0,35,18,14,42,31,28,23,30,46
0.617090884393223,0.637709098072174,0.635786710514084,23,46,11,14,27,47,31,37,29,49
0.265280909810029,0.957693939841583,0.945174113109401,16,31,0,35,42,14,15,23,46,17
0.824376266688835,0.24070703548016,0.208934922426023,21,25,39,49,9,38,8,45,26,1
0.98266339972195,0.676122303863752,0.709281702710545,27,4,46,2,17,23,14,11,49,26
0.730248792267598,0.289064571674477,0.236230576993797,19,39,25,49,38,8,9,1,45,13
0.343877004114983,0.671808165414215,0.119396247797306,1,33,28,38,5,40,13,8,30,39
0.584069333278452,0.695140499551737,0.607303940685635,17,46,14,11,35,31,27,47,0,37
0.107769015243743,0.0679927684700106,0.450137696965896,36,3,10,7,44,34,43,8,32,45
0.906308150649733,0.254790156597005,0.458725493648868,26,49,19,21,48,2,39,29,45,11
0.879653724481905,0.224040030824219,0.661944751905652,48,2,25,49,29,11,45,41,37,21
0.817760559370642,0.667832727013717,0.77028551480366,4,20,46,17,23,37,11,14,2,31
0.260727999055465,0.844392156527205,0.350218013441105,30,33,35,22,0,16,12,42,5,1
0.594356250664331,0.344462411301042,0.662009598359135,11,49,45,37,6,47,41,17,48,26
0.0225125927402318,0.780519652731358,0.416158589969796,42,28,33,43,12,16,15,0,22,35
0.425259320214135,0.675332065747,0.841929152691309,6,37,23,17,46,15,14,11,18,16
0.312718886820616,0.00671531431847749,0.832916819075216,44,36,45,10,6,24,34,41,29,11
0.16148474431175,0.602170487581795,0.256440992229147,22,43,30,28,12,1,13,38,47,15
0.178766186752368,0.386771194520985,0.613460736812875,10,15,12,43,6,47,13,24,44,36
0.422885689100085,0.915991244131425,0.582249164527227,0,16,14,23,28,46,17,31,18,5
0.0942293388877347,0.00115105712910724,0.54073933712441,24,44,10,3,32,7,34,45,43,8
0.598523668756741,0.462449159242329,0.869941032358007,41,11,29,6,31,17,4,27,46,23
0.470924256358334,0.424349039815375,0.26477902647563,1,8,13,39,47,21,22,9,33,49
0.695949313301608,0.460916366028964,0.318074075481059,21,38,49,1,19,5,25,13,8,47
0.699887849928292,0.770159728608609,0.119214541054191,5,1,39,22,38,21,28,23,46,13
0.638530758271838,0.322471807186779,0.939829470344921,37,29,11,6,48,4,26,2,31,27
0.0336038360664295,0.784739294760742,0.645551874972524,30,16,12,15,43,28,0,35,18,34
0.0688060991180512,0.471357153710612,0.479463224948888,12,34,10,15,33,30,13,47,42,24
0.319599735180496,0.0357627332691179,0.639316961040108,32,36,45,24,10,34,6,29,3,8
0.530864280694127,0.175874415683531,0.544716110526763,29,49,44,8,11,47,13,48,6,26
0.654445707757066,0.721758033391102,0.647311480293128,23,17,14,27,11,31,35,20,37,4
0.407619197041153,0.47348599296532,0.543885933999639,13,12,15,6,11,34,29,17,23,38
0.819981222781941,0.152721200438232,0.721046620579811,26,2,49,25,29,41,45,11,37,4
0.718358943205884,0.341124607049109,0.522495305777102,29,25,11,39,26,45,21,48,17,47
